id,name,host_id,host_name,neighbourhood,latitude,longtitude,room_type,price,reviews_per_month,license
,,,,,,,,,7.83,
,,,,,,,,,0.15,
,,,,,,,,,2.71,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,3.91,
,,,,,,,,,0.33,
,,,,,,,,,0.45,
,,,,,,,,,,
,,,,,,,,,0.16,
,,,,,,,,,2.58,
,,,,,,,,,3.64,
,,,,,,,,,3.18,
,,,,,,,,,0.8,
,,,,,,,,,5.63,
,,,,,,,,,7.03,
,,,,,,,,,0.29,
,,,,,,,,,0.49,
,,,,,,,,,0.31,
,,,,,,,,,0.3,
,,,,,,,,,0.4,
,,,,,,,,,5.12,
,,,,,,,,,0.27,
,,,,,,,,,5.27,
,,,,,,,,,0.33,
,,,,,,,,,5.71,
,,,,,,,,,9.13,
,,,,,,,,,3.08,
,,,,,,,,,0.29,
,,,,,,,,,1.89,
,,,,,,,,,2.66,
,,,,,,,,,0.08,
,,,,,,,,,2.59,
,,,,,,,,,2.93,
,,,,,,,,,3.67,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,4.59,
,,,,,,,,,0.5,
,,,,,,,,,3.24,
,,,,,,,,,2.1,
,,,,,,,,,3.11,
,,,,,,,,,0.58,
,,,,,,,,,0.31,
,,,,,,,,,2.06,
,,,,,,,,,0.36,
,,,,,,,,,1.56,
,,,,,,,,,3.16,
,,,,,,,,,5.72,
,,,,,,,,,1.59,
,,,,,,,,,,
,,,,,,,,,0.09,
,,,,,,,,,1.73,
,,,,,,,,,4.72,
,,,,,,,,,3.58,
,,,,,,,,,0.47,
,,,,,,,,,0.52,
,,,,,,,,,0.67,
,,,,,,,,,2.48,
,,,,,,,,,0.3,
,,,,,,,,,1.43,
,,,,,,,,,4.44,
,,,,,,,,,,
,,,,,,,,,2.39,
,,,,,,,,,0.24,
,,,,,,,,,5.38,
,,,,,,,,,0.66,
,,,,,,,,,0.43,
,,,,,,,,,1.26,
,,,,,,,,,2.79,
,,,,,,,,,0.19,
,,,,,,,,,4.28,
,,,,,,,,,0.69,
,,,,,,,,,0.38,
,,,,,,,,,0.09,
,,,,,,,,,2.73,
,,,,,,,,,5.76,
,,,,,,,,,0.38,
,,,,,,,,,,
,,,,,,,,,0.58,
,,,,,,,,,4.33,
,,,,,,,,,6.41,
,,,,,,,,,0.99,
,,,,,,,,,0.41,
,,,,,,,,,3.96,
,,,,,,,,,4.68,
,,,,,,,,,0.62,
,,,,,,,,,0.45,
,,,,,,,,,2.76,
,,,,,,,,,0.53,
,,,,,,,,,0.75,
,,,,,,,,,2.15,
,,,,,,,,,3.12,
,,,,,,,,,2.66,
,,,,,,,,,1.14,
,,,,,,,,,1.38,
,,,,,,,,,0.75,
,,,,,,,,,5.01,
,,,,,,,,,10.9,
,,,,,,,,,0.46,
,,,,,,,,,0.24,
,,,,,,,,,,
,,,,,,,,,5.06,
,,,,,,,,,5.18,
,,,,,,,,,0.42,
,,,,,,,,,0.35,
,,,,,,,,,2.55,
,,,,,,,,,0.17,
,,,,,,,,,0.44,
,,,,,,,,,10.13,
,,,,,,,,,5.79,
,,,,,,,,,1.84,
,,,,,,,,,0.17,
,,,,,,,,,0.08,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1.88,
,,,,,,,,,2.94,
,,,,,,,,,2.25,
,,,,,,,,,0.55,
,,,,,,,,,4.68,
,,,,,,,,,2.49,
,,,,,,,,,3.3,
,,,,,,,,,3.37,
,,,,,,,,,2.37,
,,,,,,,,,5.86,
,,,,,,,,,2.13,
,,,,,,,,,0.27,
,,,,,,,,,1.97,
,,,,,,,,,1.64,
,,,,,,,,,6.36,
,,,,,,,,,6.62,
,,,,,,,,,6.48,
,,,,,,,,,6.61,
,,,,,,,,,,
,,,,,,,,,1.85,
,,,,,,,,,,
,,,,,,,,,4.54,
,,,,,,,,,3.03,
,,,,,,,,,0.38,
,,,,,,,,,3.25,
,,,,,,,,,,
,,,,,,,,,0.4,
,,,,,,,,,0.75,
,,,,,,,,,0.82,
,,,,,,,,,2.87,
,,,,,,,,,0.79,
,,,,,,,,,3.55,
,,,,,,,,,5.48,
,,,,,,,,,4.76,
,,,,,,,,,1.7,
,,,,,,,,,0.75,
,,,,,,,,,0.45,
,,,,,,,,,4.07,
,,,,,,,,,5.71,
,,,,,,,,,0.25,
,,,,,,,,,5.22,
,,,,,,,,,0.62,
,,,,,,,,,0.27,
,,,,,,,,,3.6,
,,,,,,,,,,
,,,,,,,,,0.31,
,,,,,,,,,2.95,
,,,,,,,,,4.16,
,,,,,,,,,,
,,,,,,,,,0.31,
,,,,,,,,,2.89,
,,,,,,,,,0.08,
,,,,,,,,,0.53,
,,,,,,,,,7.44,
,,,,,,,,,,
,,,,,,,,,6.29,
,,,,,,,,,2.37,
,,,,,,,,,0.31,
,,,,,,,,,3.57,
,,,,,,,,,3.58,
,,,,,,,,,2.04,
,,,,,,,,,2.82,
,,,,,,,,,1,
,,,,,,,,,4.27,
,,,,,,,,,2.88,
,,,,,,,,,6.08,
,,,,,,,,,4.11,
,,,,,,,,,0.23,
,,,,,,,,,5,
,,,,,,,,,1.76,
,,,,,,,,,0.9,
,,,,,,,,,0.27,
,,,,,,,,,5.24,
,,,,,,,,,,
,,,,,,,,,0.36,
,,,,,,,,,,
,,,,,,,,,4.1,
,,,,,,,,,0.42,
,,,,,,,,,3.45,
,,,,,,,,,0.28,
,,,,,,,,,0.23,
,,,,,,,,,2.67,
,,,,,,,,,3.18,
,,,,,,,,,0.17,
,,,,,,,,,6.46,
,,,,,,,,,0.17,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.37,
,,,,,,,,,2.05,
,,,,,,,,,,
,,,,,,,,,0.33,
,,,,,,,,,,
,,,,,,,,,3.81,
,,,,,,,,,0.52,
,,,,,,,,,6.91,
,,,,,,,,,1.94,
,,,,,,,,,0.41,
,,,,,,,,,0.31,
,,,,,,,,,0.12,
,,,,,,,,,3.13,
,,,,,,,,,,
,,,,,,,,,3.36,
,,,,,,,,,1.84,
,,,,,,,,,5.49,
,,,,,,,,,2.01,
,,,,,,,,,3.42,
,,,,,,,,,0.22,
,,,,,,,,,0.67,
,,,,,,,,,3.51,
,,,,,,,,,4.38,
,,,,,,,,,0.7,
,,,,,,,,,3.78,
,,,,,,,,,0.72,
,,,,,,,,,4.46,
,,,,,,,,,4.75,
,,,,,,,,,3.17,
,,,,,,,,,1.81,
,,,,,,,,,1.16,
,,,,,,,,,5,
,,,,,,,,,,
,,,,,,,,,1.49,
,,,,,,,,,3.62,
,,,,,,,,,,
,,,,,,,,,0.45,
,,,,,,,,,3.68,
,,,,,,,,,5,
,,,,,,,,,3.07,
,,,,,,,,,2.93,
,,,,,,,,,6.59,
,,,,,,,,,3.54,
,,,,,,,,,4.58,
,,,,,,,,,7.17,
,,,,,,,,,0.64,
,,,,,,,,,3.58,
,,,,,,,,,0.59,
,,,,,,,,,2.71,
,,,,,,,,,1.88,
,,,,,,,,,6.37,
,,,,,,,,,,
,,,,,,,,,3.02,
,,,,,,,,,3.62,
,,,,,,,,,0.43,
,,,,,,,,,5.17,
,,,,,,,,,,
,,,,,,,,,0.36,
,,,,,,,,,4.25,
,,,,,,,,,5.77,
,,,,,,,,,3.82,
,,,,,,,,,0.15,
,,,,,,,,,0.13,
,,,,,,,,,2.02,
,,,,,,,,,2.26,
,,,,,,,,,1.15,
,,,,,,,,,0.73,
,,,,,,,,,0.37,
,,,,,,,,,0.6,
,,,,,,,,,7.64,
,,,,,,,,,1,
,,,,,,,,,1.01,
,,,,,,,,,0.57,
,,,,,,,,,2.7,
,,,,,,,,,3.63,
,,,,,,,,,1.85,
,,,,,,,,,6.46,
,,,,,,,,,5.43,
,,,,,,,,,6.61,
,,,,,,,,,3.52,
,,,,,,,,,4.98,
,,,,,,,,,4.24,
,,,,,,,,,,
,,,,,,,,,2.05,
,,,,,,,,,1.89,
,,,,,,,,,2.86,
,,,,,,,,,1.6,
,,,,,,,,,3.16,
,,,,,,,,,0.14,
,,,,,,,,,1.18,
,,,,,,,,,2.37,
,,,,,,,,,7.19,
,,,,,,,,,0.64,
,,,,,,,,,,
,,,,,,,,,2.77,
,,,,,,,,,3.94,
,,,,,,,,,4.01,
,,,,,,,,,3.36,
,,,,,,,,,,
,,,,,,,,,4.44,
,,,,,,,,,,
,,,,,,,,,1.99,
,,,,,,,,,0.82,
,,,,,,,,,2.7,
,,,,,,,,,4.01,
,,,,,,,,,4.88,
,,,,,,,,,,
,,,,,,,,,4.14,
,,,,,,,,,0.24,
,,,,,,,,,0.91,
,,,,,,,,,,
,,,,,,,,,5.14,
,,,,,,,,,0.29,
,,,,,,,,,0.4,
,,,,,,,,,3.85,
,,,,,,,,,,
,,,,,,,,,2.96,
,,,,,,,,,5.79,
,,,,,,,,,0.37,
,,,,,,,,,4.9,
,,,,,,,,,,
,,,,,,,,,6.35,
,,,,,,,,,,
,,,,,,,,,0.41,
,,,,,,,,,2.91,
,,,,,,,,,3.5,
,,,,,,,,,3.99,
,,,,,,,,,3.88,
,,,,,,,,,2.48,
,,,,,,,,,5.8,
,,,,,,,,,0.26,
,,,,,,,,,,
,,,,,,,,,2.21,
,,,,,,,,,1.27,
,,,,,,,,,0.6,
,,,,,,,,,,
,,,,,,,,,0.16,
,,,,,,,,,3.4,
,,,,,,,,,0.98,
,,,,,,,,,0.42,
,,,,,,,,,4.4,
,,,,,,,,,0.62,
,,,,,,,,,,
,,,,,,,,,0.38,
,,,,,,,,,3.87,
,,,,,,,,,1.61,
,,,,,,,,,0.4,
,,,,,,,,,1.42,
,,,,,,,,,0.65,
,,,,,,,,,4.48,
,,,,,,,,,4.39,
,,,,,,,,,5.9,
,,,,,,,,,0.28,
,,,,,,,,,5.14,
,,,,,,,,,1.27,
,,,,,,,,,5.27,
,,,,,,,,,5.36,
,,,,,,,,,3.43,
,,,,,,,,,,
,,,,,,,,,4.02,
,,,,,,,,,6.13,
,,,,,,,,,1.22,
,,,,,,,,,10,
,,,,,,,,,0.57,
,,,,,,,,,2.22,
,,,,,,,,,2.3,
,,,,,,,,,5.52,
,,,,,,,,,1.06,
,,,,,,,,,0.77,
,,,,,,,,,0.82,
,,,,,,,,,4.31,
,,,,,,,,,5.43,
,,,,,,,,,2.76,
,,,,,,,,,0.46,
,,,,,,,,,5.15,
,,,,,,,,,0.15,
,,,,,,,,,0.34,
,,,,,,,,,0.65,
,,,,,,,,,,
,,,,,,,,,0.19,
,,,,,,,,,6.32,
,,,,,,,,,1.91,
,,,,,,,,,,
,,,,,,,,,4.62,
,,,,,,,,,3.97,
,,,,,,,,,1.12,
,,,,,,,,,0.61,
,,,,,,,,,4.69,
,,,,,,,,,1.76,
,,,,,,,,,,
,,,,,,,,,0.54,
,,,,,,,,,0.45,
,,,,,,,,,4.29,
,,,,,,,,,1.59,
,,,,,,,,,0.31,
,,,,,,,,,3.46,
,,,,,,,,,3.66,
,,,,,,,,,5.58,
,,,,,,,,,0.34,
,,,,,,,,,4.67,
,,,,,,,,,1.19,
,,,,,,,,,0.41,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.93,
,,,,,,,,,0.31,
,,,,,,,,,3.98,
,,,,,,,,,4.08,
,,,,,,,,,0.4,
,,,,,,,,,0.71,
,,,,,,,,,3.21,
,,,,,,,,,0.42,
,,,,,,,,,5.23,
,,,,,,,,,0.23,
,,,,,,,,,0.15,
,,,,,,,,,4.26,
,,,,,,,,,0.32,
,,,,,,,,,0.12,
,,,,,,,,,2.27,
,,,,,,,,,0.72,
,,,,,,,,,2.67,
,,,,,,,,,4.4,
,,,,,,,,,2.83,
,,,,,,,,,0.2,
,,,,,,,,,3.47,
,,,,,,,,,0.19,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.19,
,,,,,,,,,2.22,
,,,,,,,,,0.07,
,,,,,,,,,,
,,,,,,,,,0.73,
,,,,,,,,,0.13,
,,,,,,,,,,
,,,,,,,,,0.95,
,,,,,,,,,0.75,
,,,,,,,,,0.32,
,,,,,,,,,,
,,,,,,,,,0.29,
,,,,,,,,,0.13,
,,,,,,,,,2.6,
,,,,,,,,,0.4,
,,,,,,,,,3.6,
,,,,,,,,,0.07,
,,,,,,,,,1.09,
,,,,,,,,,0.15,
,,,,,,,,,,
,,,,,,,,,0.18,
,,,,,,,,,4.24,
,,,,,,,,,0.13,
,,,,,,,,,4.95,
,,,,,,,,,3.1,
,,,,,,,,,2.94,
,,,,,,,,,1.98,
,,,,,,,,,,
,,,,,,,,,0.31,
,,,,,,,,,3.6,
,,,,,,,,,,
,,,,,,,,,0.35,
,,,,,,,,,,
,,,,,,,,,2.31,
,,,,,,,,,0.29,
,,,,,,,,,0.6,
,,,,,,,,,0.54,
,,,,,,,,,1.2,
,,,,,,,,,1.88,
,,,,,,,,,0.22,
,,,,,,,,,0.41,
,,,,,,,,,0.56,
,,,,,,,,,,
,,,,,,,,,6.06,
,,,,,,,,,0.56,
,,,,,,,,,2.02,
,,,,,,,,,2.16,
,,,,,,,,,0.06,
,,,,,,,,,0.31,
,,,,,,,,,6.34,
,,,,,,,,,8.69,
,,,,,,,,,7.55,
,,,,,,,,,4.68,
,,,,,,,,,0.26,
,,,,,,,,,2.39,
,,,,,,,,,0.4,
,,,,,,,,,2.09,
,,,,,,,,,0.11,
,,,,,,,,,0.13,
,,,,,,,,,0.55,
,,,,,,,,,2.58,
,,,,,,,,,3.66,
,,,,,,,,,2.05,
,,,,,,,,,0.3,
,,,,,,,,,1.83,
,,,,,,,,,6.02,
,,,,,,,,,0.37,
,,,,,,,,,5.68,
,,,,,,,,,3.55,
,,,,,,,,,0.27,
,,,,,,,,,0.13,
,,,,,,,,,3.78,
,,,,,,,,,2.98,
,,,,,,,,,2.15,
,,,,,,,,,0.79,
,,,,,,,,,0.16,
,,,,,,,,,0.48,
,,,,,,,,,,
,,,,,,,,,0.78,
,,,,,,,,,3.49,
,,,,,,,,,0.31,
,,,,,,,,,4,
,,,,,,,,,0.13,
,,,,,,,,,0.95,
,,,,,,,,,0.63,
,,,,,,,,,0.26,
,,,,,,,,,0.24,
,,,,,,,,,6.52,
,,,,,,,,,5.77,
,,,,,,,,,3.44,
,,,,,,,,,,
,,,,,,,,,0.21,
,,,,,,,,,0.19,
,,,,,,,,,1.51,
,,,,,,,,,0.13,
,,,,,,,,,0.26,
,,,,,,,,,1.88,
,,,,,,,,,0.3,
,,,,,,,,,1.75,
,,,,,,,,,7.18,
,,,,,,,,,0.72,
,,,,,,,,,1.05,
,,,,,,,,,2.18,
,,,,,,,,,2.56,
,,,,,,,,,2.78,
,,,,,,,,,3.16,
,,,,,,,,,4.41,
,,,,,,,,,3.65,
,,,,,,,,,2.59,
,,,,,,,,,,
,,,,,,,,,1.56,
,,,,,,,,,0.61,
,,,,,,,,,0.28,
,,,,,,,,,0.56,
,,,,,,,,,3.13,
,,,,,,,,,0.72,
,,,,,,,,,1.95,
,,,,,,,,,,
,,,,,,,,,1.26,
,,,,,,,,,3.52,
,,,,,,,,,1.61,
,,,,,,,,,1.19,
,,,,,,,,,0.53,
,,,,,,,,,2.21,
,,,,,,,,,0.17,
,,,,,,,,,0.44,
,,,,,,,,,0.74,
,,,,,,,,,0.22,
,,,,,,,,,1.16,
,,,,,,,,,1.48,
,,,,,,,,,1.88,
,,,,,,,,,0.53,
,,,,,,,,,0.47,
,,,,,,,,,0.22,
,,,,,,,,,2.52,
,,,,,,,,,3.09,
,,,,,,,,,4.49,
,,,,,,,,,3.09,
,,,,,,,,,0.25,
,,,,,,,,,0.72,
,,,,,,,,,0.19,
,,,,,,,,,1.27,
,,,,,,,,,0.33,
,,,,,,,,,0.8,
,,,,,,,,,0.23,
,,,,,,,,,2.68,
,,,,,,,,,7.35,
,,,,,,,,,3.61,
,,,,,,,,,0.84,
,,,,,,,,,0.63,
,,,,,,,,,,
,,,,,,,,,1.04,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.73,
,,,,,,,,,4.12,
,,,,,,,,,3.82,
,,,,,,,,,5.81,
,,,,,,,,,3.79,
,,,,,,,,,0.92,
,,,,,,,,,0.08,
,,,,,,,,,1,
,,,,,,,,,0.48,
,,,,,,,,,1.98,
,,,,,,,,,4.07,
,,,,,,,,,5.59,
,,,,,,,,,0.93,
,,,,,,,,,3.94,
,,,,,,,,,2.91,
,,,,,,,,,0.31,
,,,,,,,,,3.57,
,,,,,,,,,2.13,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,3.5,
,,,,,,,,,7.66,
,,,,,,,,,3.46,
,,,,,,,,,2.95,
,,,,,,,,,0.57,
,,,,,,,,,2.33,
,,,,,,,,,,
,,,,,,,,,1,
,,,,,,,,,5.48,
,,,,,,,,,0.8,
,,,,,,,,,,
,,,,,,,,,2.52,
,,,,,,,,,3.91,
,,,,,,,,,1.07,
,,,,,,,,,3.26,
,,,,,,,,,0.42,
,,,,,,,,,5.09,
,,,,,,,,,6.21,
,,,,,,,,,0.16,
,,,,,,,,,0.61,
,,,,,,,,,4.19,
,,,,,,,,,1.13,
,,,,,,,,,1.64,
,,,,,,,,,0.64,
,,,,,,,,,0.79,
,,,,,,,,,4.83,
,,,,,,,,,1.95,
,,,,,,,,,4.5,
,,,,,,,,,,
,,,,,,,,,6.75,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,3.47,
,,,,,,,,,0.17,
,,,,,,,,,0.19,
,,,,,,,,,3.07,
,,,,,,,,,2.3,
,,,,,,,,,2.48,
,,,,,,,,,3.13,
,,,,,,,,,7.13,
,,,,,,,,,0.96,
,,,,,,,,,0.18,
,,,,,,,,,0.26,
,,,,,,,,,2.27,
,,,,,,,,,0.12,
,,,,,,,,,0.1,
,,,,,,,,,3.76,
,,,,,,,,,1.15,
,,,,,,,,,1.63,
,,,,,,,,,2.44,
,,,,,,,,,5.38,
,,,,,,,,,4.85,
,,,,,,,,,0.37,
,,,,,,,,,1.24,
,,,,,,,,,0.28,
,,,,,,,,,3.73,
,,,,,,,,,4.7,
,,,,,,,,,0.86,
,,,,,,,,,0.23,
,,,,,,,,,4.18,
,,,,,,,,,0.3,
,,,,,,,,,2.48,
,,,,,,,,,3.06,
,,,,,,,,,0.3,
,,,,,,,,,3.49,
,,,,,,,,,8.89,
,,,,,,,,,,
,,,,,,,,,0.68,
,,,,,,,,,0.71,
,,,,,,,,,6.93,
,,,,,,,,,2.07,
,,,,,,,,,3.37,
,,,,,,,,,6.6,
,,,,,,,,,2.39,
,,,,,,,,,3.39,
,,,,,,,,,9.97,
,,,,,,,,,,
,,,,,,,,,4.08,
,,,,,,,,,0.22,
,,,,,,,,,0.27,
,,,,,,,,,4.91,
,,,,,,,,,1.62,
,,,,,,,,,4.32,
,,,,,,,,,4.25,
,,,,,,,,,0.26,
,,,,,,,,,4.16,
,,,,,,,,,6.64,
,,,,,,,,,2.86,
,,,,,,,,,2.15,
,,,,,,,,,8.25,
,,,,,,,,,0.44,
,,,,,,,,,3.54,
,,,,,,,,,,
,,,,,,,,,7.23,
,,,,,,,,,1.03,
,,,,,,,,,4.52,
,,,,,,,,,0.55,
,,,,,,,,,3.48,
,,,,,,,,,5.18,
,,,,,,,,,0.34,
,,,,,,,,,1.97,
,,,,,,,,,4.32,
,,,,,,,,,1.91,
,,,,,,,,,1.3,
,,,,,,,,,5.87,
,,,,,,,,,4.06,
,,,,,,,,,0.3,
,,,,,,,,,5.68,
,,,,,,,,,2.15,
,,,,,,,,,0.49,
,,,,,,,,,0.38,
,,,,,,,,,4.68,
,,,,,,,,,,
,,,,,,,,,1.44,
,,,,,,,,,6.88,
,,,,,,,,,,
,,,,,,,,,3.97,
,,,,,,,,,5.16,
,,,,,,,,,0.88,
,,,,,,,,,3.13,
,,,,,,,,,,
,,,,,,,,,2.85,
,,,,,,,,,0.51,
,,,,,,,,,7.08,
,,,,,,,,,7.39,
,,,,,,,,,0.68,
,,,,,,,,,4.59,
,,,,,,,,,5.08,
,,,,,,,,,,
,,,,,,,,,0.35,
,,,,,,,,,,
,,,,,,,,,0.45,
,,,,,,,,,0.54,
,,,,,,,,,3.06,
,,,,,,,,,0.26,
,,,,,,,,,4.64,
,,,,,,,,,1.93,
,,,,,,,,,3.66,
,,,,,,,,,4.04,
,,,,,,,,,0.73,
,,,,,,,,,,
,,,,,,,,,1.74,
,,,,,,,,,4.63,
,,,,,,,,,,
,,,,,,,,,3.44,
,,,,,,,,,0.3,
,,,,,,,,,0.38,
,,,,,,,,,3.08,
,,,,,,,,,4.37,
,,,,,,,,,1.13,
,,,,,,,,,0.62,
,,,,,,,,,0.46,
,,,,,,,,,0.49,
,,,,,,,,,0.3,
,,,,,,,,,5.77,
,,,,,,,,,,
,,,,,,,,,4.02,
,,,,,,,,,4.38,
,,,,,,,,,2.32,
,,,,,,,,,0.67,
,,,,,,,,,4.36,
,,,,,,,,,2.93,
,,,,,,,,,0.91,
,,,,,,,,,2.61,
,,,,,,,,,0.37,
,,,,,,,,,0.62,
,,,,,,,,,8.53,
,,,,,,,,,,
,,,,,,,,,0.27,
,,,,,,,,,0.47,
,,,,,,,,,5.14,
,,,,,,,,,7.46,
,,,,,,,,,3.98,
,,,,,,,,,0.38,
,,,,,,,,,0.47,
,,,,,,,,,3.14,
,,,,,,,,,3.25,
,,,,,,,,,0.17,
,,,,,,,,,1.95,
,,,,,,,,,2.3,
,,,,,,,,,4.87,
,,,,,,,,,0.46,
,,,,,,,,,0.43,
,,,,,,,,,1.92,
,,,,,,,,,,
,,,,,,,,,0.24,
,,,,,,,,,1.03,
,,,,,,,,,2.68,
,,,,,,,,,1.07,
,,,,,,,,,4.1,
,,,,,,,,,2.61,
,,,,,,,,,4.77,
,,,,,,,,,0.2,
,,,,,,,,,2.08,
,,,,,,,,,6.62,
,,,,,,,,,0.94,
,,,,,,,,,0.19,
,,,,,,,,,1.24,
,,,,,,,,,4.9,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,3.68,
,,,,,,,,,0.22,
,,,,,,,,,,
,,,,,,,,,0.36,
,,,,,,,,,2.22,
,,,,,,,,,0.25,
,,,,,,,,,0.49,
,,,,,,,,,3.65,
,,,,,,,,,2.95,
,,,,,,,,,0.69,
,,,,,,,,,1.79,
,,,,,,,,,0.62,
,,,,,,,,,0.28,
,,,,,,,,,2.92,
,,,,,,,,,0.75,
,,,,,,,,,0.47,
,,,,,,,,,2.76,
,,,,,,,,,1.9,
,,,,,,,,,1.52,
,,,,,,,,,7.69,
,,,,,,,,,1.21,
,,,,,,,,,4.04,
,,,,,,,,,4.09,
,,,,,,,,,0.68,
,,,,,,,,,3.79,
,,,,,,,,,4.72,
,,,,,,,,,0.22,
,,,,,,,,,2.04,
,,,,,,,,,6.67,
,,,,,,,,,8.41,
,,,,,,,,,6.54,
,,,,,,,,,1.2,
,,,,,,,,,4.97,
,,,,,,,,,3.25,
,,,,,,,,,4.53,
,,,,,,,,,2.61,
,,,,,,,,,4.21,
,,,,,,,,,4.94,
,,,,,,,,,3.21,
,,,,,,,,,2.91,
,,,,,,,,,,
,,,,,,,,,0.29,
,,,,,,,,,3.63,
,,,,,,,,,0.32,
,,,,,,,,,7.46,
,,,,,,,,,0.91,
,,,,,,,,,7.83,
,,,,,,,,,5.78,
,,,,,,,,,1,
,,,,,,,,,0.69,
,,,,,,,,,2.38,
,,,,,,,,,1.38,
,,,,,,,,,0.94,
,,,,,,,,,5.19,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.94,
,,,,,,,,,,
,,,,,,,,,3.31,
,,,,,,,,,1.86,
,,,,,,,,,0.22,
,,,,,,,,,5.48,
,,,,,,,,,0.58,
,,,,,,,,,0.45,
,,,,,,,,,6.11,
,,,,,,,,,0.46,
,,,,,,,,,,
,,,,,,,,,1.09,
,,,,,,,,,0.73,
,,,,,,,,,0.45,
,,,,,,,,,1.51,
,,,,,,,,,,
,,,,,,,,,0.41,
,,,,,,,,,1.98,
,,,,,,,,,7.24,
,,,,,,,,,0.87,
,,,,,,,,,3.33,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,2.31,
,,,,,,,,,2.98,
,,,,,,,,,0.83,
,,,,,,,,,1.93,
,,,,,,,,,1.9,
,,,,,,,,,2.73,
,,,,,,,,,0.29,
,,,,,,,,,0.98,
,,,,,,,,,3.83,
,,,,,,,,,3.9,
,,,,,,,,,5.9,
,,,,,,,,,,
,,,,,,,,,1.16,
,,,,,,,,,3.06,
,,,,,,,,,0.71,
,,,,,,,,,4.06,
,,,,,,,,,,
,,,,,,,,,1.7,
,,,,,,,,,,
,,,,,,,,,3.06,
,,,,,,,,,0.67,
,,,,,,,,,3.29,
,,,,,,,,,0.2,
,,,,,,,,,,
,,,,,,,,,3.36,
,,,,,,,,,0.31,
,,,,,,,,,0.46,
,,,,,,,,,0.36,
,,,,,,,,,4.48,
,,,,,,,,,0.85,
,,,,,,,,,5.56,
,,,,,,,,,,
,,,,,,,,,0.23,
,,,,,,,,,4.83,
,,,,,,,,,,
,,,,,,,,,0.41,
,,,,,,,,,3.63,
,,,,,,,,,3.08,
,,,,,,,,,3.52,
,,,,,,,,,3.31,
,,,,,,,,,6.71,
,,,,,,,,,2.87,
,,,,,,,,,2.36,
,,,,,,,,,2.67,
,,,,,,,,,,
,,,,,,,,,0.81,
,,,,,,,,,0.58,
,,,,,,,,,5.27,
,,,,,,,,,,
,,,,,,,,,3.85,
,,,,,,,,,4.23,
,,,,,,,,,0.87,
,,,,,,,,,1.68,
,,,,,,,,,,
,,,,,,,,,2.04,
,,,,,,,,,0.73,
,,,,,,,,,0.54,
,,,,,,,,,0.86,
,,,,,,,,,,
,,,,,,,,,3.52,
,,,,,,,,,,
,,,,,,,,,4.96,
,,,,,,,,,3.28,
,,,,,,,,,3.86,
,,,,,,,,,3.86,
,,,,,,,,,,
,,,,,,,,,3.37,
,,,,,,,,,0.59,
,,,,,,,,,1.06,
,,,,,,,,,0.71,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,1.11,
,,,,,,,,,0.66,
,,,,,,,,,1.28,
,,,,,,,,,3.05,
,,,,,,,,,,
,,,,,,,,,0.83,
,,,,,,,,,0.79,
,,,,,,,,,3.13,
,,,,,,,,,1.43,
,,,,,,,,,3.58,
,,,,,,,,,0.87,
,,,,,,,,,0.61,
,,,,,,,,,0.25,
,,,,,,,,,0.91,
,,,,,,,,,1.21,
,,,,,,,,,0.8,
,,,,,,,,,0.53,
,,,,,,,,,,
,,,,,,,,,5.16,
,,,,,,,,,1.21,
,,,,,,,,,1.45,
,,,,,,,,,5.39,
,,,,,,,,,1.25,
,,,,,,,,,3.98,
,,,,,,,,,3.91,
,,,,,,,,,1.25,
,,,,,,,,,1,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,5.4,
,,,,,,,,,,
,,,,,,,,,6.09,
,,,,,,,,,1.41,
,,,,,,,,,1.02,
,,,,,,,,,,
,,,,,,,,,0.45,
,,,,,,,,,4.25,
,,,,,,,,,1.57,
,,,,,,,,,1,
,,,,,,,,,,
,,,,,,,,,0.46,
,,,,,,,,,2.67,
,,,,,,,,,1.75,
,,,,,,,,,,
,,,,,,,,,4.02,
,,,,,,,,,5.39,
,,,,,,,,,4.49,
,,,,,,,,,1.69,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,4.52,
,,,,,,,,,3.75,
,,,,,,,,,2.14,
,,,,,,,,,,
,,,,,,,,,0.25,
,,,,,,,,,0.82,
,,,,,,,,,2.79,
,,,,,,,,,4.38,
,,,,,,,,,4.19,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,0.3,
,,,,,,,,,1.89,
